calculation_id,created_at,status,reason_code,reason,raw_request,product_type,model,width_cm,height_cm,quantity,model_status,fabric,fabric_width_cm,fabric_price,fabric_price_type,fabric_layout,fabric_consumption_m,fabric_cost,recipe_id,operations,extras,operation_cost,known_components_total,retail_price,retail_price_status,explanation
6bc2e3e6-b869-4a16-9429-53230bc43c6c,2026-09-05T14:05:52.164471+00:00,success,,,"{""smoke_test"": true}",curtain,Мириам,100.0,270.0,1,active,Мириам,280,1190,RRC,standard,1.2,1428.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,2053.0,2053.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
c021ec34-28d2-4799-bcd8-8e53507d58f8,2026-09-05T14:05:52.164976+00:00,success,,,"{""smoke_test"": true}",curtain,Мистери,100.0,210.0,1,active,Мистери,220,1575,RRC,standard,1.2,1890.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 4.2 × 50.0 = 210.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,565.0,2455.0,2455.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
c7f34f7b-4b59-4a45-9e82-ec18a72941ef,2026-09-05T14:05:52.165173+00:00,unavailable,PROBLEMATIC_MODEL,Ткань временно исключена из расчёта. Расчёт для этой модели пока недоступен.,"{""smoke_test"": true}",curtain,Моррис,100.0,200.0,1,problematic,Моррис,,,,,,,CURTAIN_BASE,,,,,,,
3956957f-d920-4648-ae2c-3d756b29ad43,2026-09-05T14:05:52.165833+00:00,success,,,"{""smoke_test"": true}",curtain,Мэри,100.0,270.0,1,active,Ибица,300,2835,RRC,standard,1.2,3402.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,4027.0,4027.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
678247ca-4a26-4032-81b8-35512af35e9e,2026-09-05T14:05:52.166529+00:00,success,,,"{""smoke_test"": true}",curtain,Ноа,100.0,270.0,1,active,Эйприл,300,390,RRC,standard,1.2,468.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,1093.0,1093.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
bbce2964-b750-4ad6-880e-d209067e9a2b,2026-09-05T14:05:52.167094+00:00,success,,,"{""smoke_test"": true}",curtain,Нэнси,100.0,170.0,1,active,Нэнси,180,1510,RRC,standard,1.2,1812.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,2337.0,2337.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
7566ceac-c3cf-40ce-a029-a1ff075a3395,2026-09-05T14:05:52.167656+00:00,success,,,"{""smoke_test"": true}",curtain,Омма,100.0,270.0,1,active,Нова,280,3435,RRC,standard,1.2,4122.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,4747.0,4747.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
25997453-4b39-45ef-9895-93b923fd2e0a,2026-09-05T14:05:52.168162+00:00,success,,,"{""smoke_test"": true}",curtain,Пауль,100.0,270.0,1,active,Деко,280,1199,RRC,standard,1.2,1438.8,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,2063.8,2063.8,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
35474bc0-1b75-407f-899f-916c7e7faf1f,2026-09-05T14:05:52.168358+00:00,unavailable,PROBLEMATIC_MODEL,Нет привязки к ткани. Расчет временно недоступен.,"{""smoke_test"": true}",curtain,Полли,100.0,200.0,1,problematic,,,,,,,,CURTAIN_BASE,,,,,,,
257395fd-94ae-4398-83a6-c9f64b231429,2026-09-05T14:05:52.168851+00:00,success,,,"{""smoke_test"": true}",curtain,Прайм,100.0,270.0,1,active,Ибица,300,2835,RRC,standard,1.2,3402.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",Вышивка по всей площади: Прайм [OP_067]: 2.7 × 370.0 = 999.0 ₽,625.0,5026.0,5026.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
8818959f-e8da-4964-aa59-2d70a7e19c8c,2026-09-05T14:05:52.169352+00:00,success,,,"{""smoke_test"": true}",curtain,Репаблик,100.0,270.0,1,active,Репаблик,300,1240,RRC,standard,1.2,1488.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,2113.0,2113.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
7426ccc5-ad75-4ec6-9297-22dafd54298a,2026-09-05T14:05:52.169875+00:00,success,,,"{""smoke_test"": true}",curtain,Рири,100.0,170.0,1,active,Рири,180,1510,RRC,standard,1.2,1812.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,2337.0,2337.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
5d8e3628-ec4f-4fe4-aa53-e361aa30776d,2026-09-05T14:05:52.170388+00:00,success,,,"{""smoke_test"": true}",curtain,Рири +,100.0,170.0,1,active,Рири,180,1510,RRC,standard,1.2,1812.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,2337.0,2337.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
6590a502-556d-44cb-a311-b651ff51b244,2026-09-05T14:05:52.170899+00:00,success,,,"{""smoke_test"": true}",curtain,Сайфер,100.0,270.0,1,active,Сайфер,300,2680,RRC,standard,1.2,3216.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,3841.0,3841.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
cf6a8c87-b4c6-4b97-acbc-057b239e6f31,2026-09-05T14:05:52.171408+00:00,success,,,"{""smoke_test"": true}",curtain,Сельта,100.0,170.0,1,active,Сельта,180,1180,RRC,standard,1.2,1416.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,1941.0,1941.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
255ff3ed-839a-4750-9ad7-e1bfe99d2ac0,2026-09-05T14:05:52.171917+00:00,success,,,"{""smoke_test"": true}",curtain,Сири,100.0,170.0,1,active,Сири,180,1510,RRC,standard,1.2,1812.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,2337.0,2337.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
524e7507-4009-48b5-84d9-e7789fa22c3d,2026-09-05T14:05:52.172432+00:00,success,,,"{""smoke_test"": true}",curtain,Софт,100.0,270.0,1,active,Софт,280,990,RRC,standard,1.2,1188.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,1813.0,1813.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
dfb59373-da2d-4ae4-912e-905ee1a55543,2026-09-05T14:05:52.172947+00:00,success,,,"{""smoke_test"": true}",curtain,Тина,100.0,270.0,1,active,Софт,280,990,RRC,standard,1.2,1188.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,1813.0,1813.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
ce8646e4-607b-4961-b449-8877a9a7f226,2026-09-05T14:05:52.173463+00:00,success,,,"{""smoke_test"": true}",curtain,Тристан,100.0,170.0,1,active,Тристан,180,1495,RRC,standard,1.2,1794.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,2319.0,2319.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
3eb40821-14a2-486e-9329-0fde9a28d100,2026-09-05T14:05:52.173975+00:00,success,,,"{""smoke_test"": true}",curtain,Уолис,100.0,170.0,1,active,Уолис,180,1180,RRC,standard,1.2,1416.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,1941.0,1941.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
2ca5bdf0-a95a-4a8b-b300-f924d0dc1a96,2026-09-05T14:05:52.174515+00:00,success,,,"{""smoke_test"": true}",curtain,Фиджи,100.0,270.0,1,active,Фиджи,300,1140,RRC,standard,1.2,1368.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,1993.0,1993.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
6b3b7185-cd45-411d-9db0-0363d761f9c6,2026-09-05T14:05:52.175023+00:00,success,,,"{""smoke_test"": true}",curtain,Фито,100.0,270.0,1,active,Луара,300,2800,RRC,standard,1.2,3360.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",Вышивка по всей площади: Фито (мушки) [OP_068]: 2.7 × 300.0 = 810.0 ₽,625.0,4795.0,4795.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
c05b29f6-aba0-4b16-b77a-d8568ddf51f5,2026-09-05T14:05:52.175527+00:00,success,,,"{""smoke_test"": true}",curtain,Флэш,100.0,270.0,1,active,Ибица,300,2835,RRC,standard,1.2,3402.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",Вышивка по всей площади: Флэш [OP_074]: 2.7 × 305.0 = 823.5 ₽,625.0,4850.5,4850.5,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
d6afbf7c-5b81-45f0-9daa-884717c440cd,2026-09-05T14:05:52.176046+00:00,success,,,"{""smoke_test"": true}",curtain,Форест,100.0,270.0,1,active,Форест,280,1165,RRC,standard,1.2,1398.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,2023.0,2023.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
f32d5168-6b6f-4c58-afae-e62bd6da31ef,2026-09-05T14:05:52.176560+00:00,success,,,"{""smoke_test"": true}",curtain,Хинди,100.0,170.0,1,active,Хинди,180,1510,RRC,standard,1.2,1812.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,2337.0,2337.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
fae9f49a-be00-48ad-9fe2-b769f1ce99de,2026-09-05T14:05:52.177075+00:00,success,,,"{""smoke_test"": true}",curtain,Шейн,100.0,270.0,1,active,Фиджи,300,1140,RRC,standard,1.2,1368.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",Вышивка с одной стороны: Шейн [OP_098]: 2.7 × 440.0 = 1188.0 ₽,625.0,3181.0,3181.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
12d621fa-13f6-4102-8f73-1440c65b066f,2026-09-05T14:05:52.177585+00:00,success,,,"{""smoke_test"": true}",curtain,Шелби,100.0,270.0,1,active,Эйприл,300,390,RRC,standard,1.2,468.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,625.0,1093.0,1093.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
dd0ee915-0a0f-419e-b154-a0a79ee41dda,2026-09-05T14:05:52.178093+00:00,success,,,"{""smoke_test"": true}",curtain,Эзра,100.0,170.0,1,active,Эзра,180,1510,RRC,standard,1.2,1812.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 3.4 × 50.0 = 170.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,525.0,2337.0,2337.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
a6663441-9240-4b22-bd87-d6de7f00b242,2026-09-05T14:05:52.178317+00:00,unavailable,PROBLEMATIC_MODEL,Нет привязки к ткани. Расчет временно недоступен. Вышивка «Элис» по всей площади: 1080 ₽/м².,"{""smoke_test"": true}",curtain,Элис,100.0,200.0,1,problematic,,,,,,,,CURTAIN_BASE,,,,,,,
4ce92cbc-e0a2-48f6-a335-453e7ed8115d,2026-09-05T14:06:03.030400+00:00,success,,,"{""report_example"": true}",curtain,Вандер,130.0,280.0,2,active,Вандер,280,1050,RRC,rotated_shared,3.0,3150.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 2.6 × 120.0 = 312.0 ₽; Боковые швы: 2х2 [OP_044]: 11.2 × 50.0 = 560.0 ₽; Нижний шов: 10х10 [OP_060]: 2.6 × 70.0 = 182.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 2.6 × 35.0 = 91.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 2.0 × 130.0 = 260.0 ₽",,1405.0,4555.0,4555.0,CALCULATED,"Высота с запасом не помещается в ширину ткани, поэтому шторы развёрнуты. В одном отрезе помещается 2 шт.; требуется отрезов: 1."
abc3cba3-58f0-4e43-8978-c2d86b1445ae,2026-09-05T14:06:03.031058+00:00,success,,,"{""report_example"": true}",curtain,Каспиан,140.0,270.0,1,active,Каспиан/Довер,280,1470,RRC,standard,1.6,2352.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.4 × 120.0 = 168.0 ₽; Боковые швы: 2х2 [OP_044]: 5.4 × 50.0 = 270.0 ₽; Нижний шов: 10х10 [OP_060]: 1.4 × 70.0 = 98.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.4 × 35.0 = 49.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",,715.0,3067.0,3067.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
fc21ba2b-884e-4884-a9e9-67463a445b0c,2026-09-05T14:06:03.031590+00:00,success,,,"{""report_example"": true}",curtain,Фито,100.0,200.0,1,active,Луара,300,2800,RRC,standard,1.2,3360.0,CURTAIN_BASE,"Крепление портьеры: Шторная лента 6 см белая, без слоя [OP_001]: 1.0 × 120.0 = 120.0 ₽; Боковые швы: 2х2 [OP_044]: 4.0 × 50.0 = 200.0 ₽; Нижний шов: 10х10 [OP_060]: 1.0 × 70.0 = 70.0 ₽; Сборка шторной ленты: Стандарт [OP_043]: 1.0 × 35.0 = 35.0 ₽; Упаковка портьеры: Чехол ПВХ/спандбонд + картон [OP_061]: 1.0 × 130.0 = 130.0 ₽",Вышивка по всей площади: Фито (мушки) [OP_068]: 2.0 × 300.0 = 600.0 ₽,555.0,4515.0,4515.0,CALCULATED,Высота изделия с технологическим запасом 10 см помещается в ширину ткани; расход равен ширине изделия + 20 см на каждую штору.
fe6de6c3-ed16-4830-bbda-a85c8b743379,2026-09-05T14:06:03.032251+00:00,success,,,"{""report_example"": true}",roman,Вандер,165.0,180.0,1,active,Вандер,280,1050,RRC,standard,1.75,1837.5,ROMAN_BASE,Пошив римской шторы: Стандартная сборка [OP_106]: 6.9 × 80.0 = 552.0 ₽; Механизм: Стандарт [OP_111]: 1.65 × 2500.0 = 4125.0 ₽; Крепления к механизму: Кулиска + Кольца [OP_115]: 2.97 × 590.0 = 1752.3 ₽; Монтаж римской шторы: Стандарт [OP_117]: 2.97 × 130.0 = 386.1 ₽,,6815.4,8652.9,8652.9,CALCULATED,Расход римской шторы равен её ширине + 10 см на каждое изделие.
